Disney+,Genres,Hulu,IMDb,Netflix,Prime Video,Rotten Tomatoes,Runtime,Title,Year,_id
false,"Drama,Thriller",true,5.1,false,true,44,86,The Archer,2017,6163fd7762fe85987e168d4f
false,Horror,true,4.7,false,false,44,85,Midnight Kiss,2019,6163fd7762fe85987e168d50
false,"Crime,Drama",true,5.4,false,false,44,100,Savage Youth,2018,6163fd7762fe85987e168d51
false,Comedy,true,4.4,false,false,44,84,How to Fake a War,2020,6163fd7762fe85987e168d52
false,Thriller,true,4.5,false,false,44,82,Safer at Home,2021,6163fd7762fe85987e168d53
false,Comedy,true,5.1,false,false,44,85,Breakup at a Wedding,2013,6163fd7762fe85987e168d54
false,"Biography,Drama,Musical,Romance",true,5.9,false,false,44,93,Daffodils,2019,6163fd7762fe85987e168d55
false,"Comedy,Drama,Romance",true,5.8,false,false,44,90,Meet Me in Montenegro,2015,6163fd7762fe85987e168d56
false,"Action,Drama,War",true,4.4,false,false,44,118,Danger Close,2017,6163fd7762fe85987e168d57
false,"Documentary,Sport",true,8.2,false,false,43,86,"Soul on Ice: Past, Present and Future",2017,6163fd7762fe85987e168d58
false,"Drama,Romance",true,7.3,false,false,43,101,The Dark Side of The Sun,2017,6163fd7762fe85987e168d59
false,"Animation,Short,Family,Fantasy",true,5,false,false,43,44,My Little Pony: A Very Minty Christmas,2005,6163fd7762fe85987e168d5a
false,"Documentary,Comedy",true,6.8,false,true,43,58,D.L. Hughley: Reset,2012,6163fd7762fe85987e168d5b
false,"Comedy,Drama",true,4.9,false,false,43,103,Braking for Whales,2019,6163fd7762fe85987e168d5c
false,"Drama,Fantasy,Romance",true,4.8,false,false,43,95,Endless,2020,6163fd7762fe85987e168d5d
false,"Animation,Drama,Family,Fantasy,Mystery,Romance",true,4.3,false,true,43,85,12 Pups of Christmas,2019,6163fd7762fe85987e168d5e
false,"Crime,Mystery,Sci-Fi",true,5.8,false,false,43,83,The Landing,2017,6163fd7762fe85987e168d5f
false,Drama,true,5.6,false,false,43,85,Here Awhile,2019,6163fd7762fe85987e168d60
false,"Action,Comedy,Family",true,6.7,false,false,43,86,Paws P.I.,2018,6163fd7762fe85987e168d61
false,,true,6.3,false,false,43,,Fafner in the Azure: Dead Aggressor - Heaven and Earth,2010,6163fd7762fe85987e168d62
false,"Animation,Action,Adventure,Comedy,Family",true,5.1,false,false,43,77,Vic the Viking and the Magic Sword,2019,6163fd7762fe85987e168d63
false,Animation,true,5.5,false,false,43,90,Boonie Bears: The Big Shrink,2018,6163fd7762fe85987e168d64
false,Documentary,true,7.2,false,false,43,90,Own The Sky,2019,6163fd7762fe85987e168d65
false,"Documentary,Short",true,6.9,false,false,43,40,Destiny in Space,1994,6163fd7762fe85987e168d66
false,Family,true,5.9,false,true,43,95,Next Level,2019,6163fd7762fe85987e168d67
false,"Animation,Short,Adventure,Family,Musical",true,5.6,false,false,43,44,My Little Pony: Twinkle Wish Adventure,2009,6163fd7762fe85987e168d68
false,"Comedy,Drama",true,5.4,false,false,43,76,5 Years Apart,2019,6163fd7762fe85987e168d69
false,Documentary,true,6.7,false,false,42,70,Cannabis Evolution,2019,6163fd7762fe85987e168d6a
false,"Comedy,Romance",true,4.6,false,true,42,87,Christmas Crush,2019,6163fd7762fe85987e168d6b
false,Comedy,true,5,false,false,42,87,Sister Aimee,2019,6163fd7762fe85987e168d6c
false,Documentary,true,6.2,false,false,42,62,Deep in Vogue,2019,6163fd7762fe85987e168d6d
false,,true,6.3,false,false,42,,Amy Winehouse - A Last Goodbye,2011,6163fd7762fe85987e168d6e
false,Documentary,true,6.4,false,false,42,82,Naughty Books,2020,6163fd7762fe85987e168d6f
false,"Action,Comedy,Family",true,5.1,false,false,42,99,Bernie the Dolphin 2,2019,6163fd7762fe85987e168d70
false,Documentary,true,,false,false,41,60,9/11: 15 years later,2016,6163fd7762fe85987e168d71
false,Documentary,true,3.9,false,false,41,,GameStopped,2021,6163fd7762fe85987e168d72
false,"Sci-Fi,Thriller",true,4.9,false,false,41,88,The Man Who Used to Be Me,2000,6163fd7762fe85987e168d73
false,"Drama,Romance",true,4.3,false,false,41,87,Women & Sometimes Men,2017,6163fd7762fe85987e168d74
false,Drama,true,6.1,false,true,41,108,Hard Romanticker,2011,6163fd7762fe85987e168d75
false,Documentary,true,4.4,false,false,41,127,Hunt for the Skinwalker,2018,6163fd7762fe85987e168d76
false,"Documentary,Short",true,7.2,false,false,41,42,The Secret of Life on Earth,1993,6163fd7762fe85987e168d77
false,"Animation,Adventure,Comedy,Family,Fantasy",true,5.1,false,false,41,86,Curious George: Royal Monkey,2019,6163fd7762fe85987e168d78
false,"Drama,Family,Sport",true,4.9,false,true,41,88,Catching Faith,2015,6163fd7762fe85987e168d79
false,,true,,false,false,41,,Thomas & Friends: Songs from the Station,2005,6163fd7762fe85987e168d7a
false,Documentary,true,5.1,false,false,41,80,Drag Kids,2019,6163fd7762fe85987e168d7b
false,"Drama,Horror,Sci-Fi",true,4.4,false,false,40,88,I Am Alone,2015,6163fd7762fe85987e168d7c
false,Documentary,true,6,false,false,40,92,After Parkland,2019,6163fd7762fe85987e168d7d
false,"Crime,Drama,Mystery,Thriller",true,5.1,false,false,40,45,Boomtown,2017,6163fd7762fe85987e168d7e
false,Horror,true,2.9,false,false,39,72,Carrion,2020,6163fd7762fe85987e168d7f
false,"Family,Sci-Fi",true,4.4,false,false,39,87,Robo-Dog,2015,6163fd7762fe85987e168d80
false,Comedy,true,6.4,false,false,39,84,"Playin' for Love",2015,6163fd7762fe85987e168d81
false,Drama,true,4.9,false,false,39,90,Where We Go from Here,2019,6163fd7762fe85987e168d82
false,Documentary,true,5,false,false,39,82,"This One's for the Ladies",2018,6163fd7762fe85987e168d83
false,"Sci-Fi,Thriller",true,3.6,false,false,39,80,Zoo-Head,2019,6163fd7762fe85987e168d84
false,"Drama,Family,Fantasy",true,4.4,false,false,39,90,A Christmas Hero,2020,6163fd7762fe85987e168d85
false,"Crime,Drama,Mystery",true,3.5,false,false,38,93,The Assault,2017,6163fd7762fe85987e168d86
false,Documentary,true,6.9,false,false,38,82,Constructing Albert,2017,6163fd7762fe85987e168d87
false,"Documentary,Biography,Sport",true,6.8,false,false,38,98,Life Without Basketball,2018,6163fd7762fe85987e168d88
false,Documentary,true,6.1,false,false,38,64,Miss Snake Charmer,2018,6163fd7762fe85987e168d89
false,"Documentary,Short",true,7,false,false,38,40,Horses: The Story of Equus,2002,6163fd7762fe85987e168d8a
false,"Horror,Mystery,Thriller",true,3.8,false,false,38,100,Treehouse,2014,6163fd7762fe85987e168d8b
false,Drama,true,3.9,false,false,37,98,24 Hour Love,2013,6163fd7762fe85987e168d8c
false,"Short,Comedy",true,5.1,false,false,37,,"New Year, New You",2017,6163fd7762fe85987e168d8d
false,Comedy,true,5.3,false,false,35,75,Gary Owen: I Agree With Myself,2015,6163fd7762fe85987e168d8e
false,Family,true,5.6,false,false,35,57,"Barney's Night Before Christmas",1999,6163fd7762fe85987e168d8f
false,"Documentary,History",true,3.1,false,false,35,101,The Clintons: An American Odyssey,2012,6163fd7762fe85987e168d90
false,Animation,true,4.6,false,false,33,23,Oddbods: Party Monsters,2018,6163fd7762fe85987e168d91
false,Documentary,true,4.7,false,false,31,60,Man-Eating Python,2017,6163fd7762fe85987e168d92
false,,true,,false,false,20,,Michael Smerconish: Things I Wish I Knew Before I Started Talking,2020,6163fd7762fe85987e168d93
false,Documentary,true,,false,false,15,75,Alien Contact,2020,6163fd7762fe85987e168d94
false,Adventure,true,,false,false,15,,Legend of Heroes: Trails in the Sky,2011,6163fd7762fe85987e168d95
false,"Drama,Mystery,Thriller",true,,false,true,13,108,The Confessions,2017,6163fd7762fe85987e168d96
false,"Documentary,History",true,,false,false,12,79,Comrades & Cash: How Money Found Its Way Through the Iron Curtain,2014,6163fd7762fe85987e168d97
false,Drama,false,8.8,false,true,93,139,Fight Club,1999,6163fd7762fe85987e168d98
false,"Drama,Fantasy,Horror,Thriller",false,8.3,false,true,93,104,Tumbbad,2018,6163fd7762fe85987e168d99
false,"Drama,Music,Romance",false,8,false,true,91,154,Gully Boy,2019,6163fd7762fe85987e168d9a
false,"Drama,Family,Sport",false,8.2,false,true,90,153,Chak De! India,2007,6163fd7762fe85987e168d9b
false,Drama,false,7.3,false,true,89,94,Honey Boy,2019,6163fd7762fe85987e168d9c
false,"Biography,Crime,Drama,History,Thriller",false,7.2,false,true,89,119,The Report,2019,6163fd7762fe85987e168d9d
false,"Horror,Sci-Fi",false,8.4,false,true,88,117,Alien,1979,6163fd7762fe85987e168d9e
false,Comedy,false,6.7,false,true,88,95,Borat Subsequent Moviefilm,2020,6163fd7762fe85987e168d9f
false,"Action,Drama,Thriller",false,7.8,false,true,88,138,Raazi,2018,6163fd7762fe85987e168da0
false,"Comedy,Crime",false,8.3,false,true,87,104,Snatch,2000,6163fd7762fe85987e168da1
false,"Biography,Drama",false,7.3,false,true,87,120,Beautiful Boy,2018,6163fd7762fe85987e168da2
false,Drama,false,7.1,false,true,86,114,One Night in Miami...,2021,6163fd7762fe85987e168da3
false,"Biography,Drama",false,8.5,false,true,86,177,Mahanati,2018,6163fd7762fe85987e168da4
false,"Comedy,Crime,Drama,Mystery,Thriller",false,7.9,false,true,85,130,Knives Out,2019,6163fd7762fe85987e168da5
false,"Mystery,Thriller",false,8.5,false,true,85,112,Rear Window,1954,6163fd7762fe85987e168da6
false,"Comedy,Drama",false,6.8,false,true,85,104,Brittany Runs a Marathon,2019,6163fd7762fe85987e168da7
false,Drama,false,7.8,false,true,85,139,Invisible Life,2019,6163fd7762fe85987e168da8
false,"Mystery,Romance,Thriller",false,8.3,false,true,84,128,Vertigo,1958,6163fd7762fe85987e168da9
false,"Documentary,History",false,7.5,false,true,84,83,One Child Nation,2019,6163fd7762fe85987e168daa
false,"Drama,Family,Fantasy",false,8.6,false,true,84,130,"It's a Wonderful Life",1946,6163fd7762fe85987e168dab
false,"Comedy,Drama",false,6.5,false,true,84,102,Late Night,2019,6163fd7762fe85987e168dac
false,"Family,Sci-Fi",false,7.8,false,true,83,115,E.T. the Extra-Terrestrial,1982,6163fd7762fe85987e168dad
false,"Action,Drama,Sport",false,7,false,true,83,170,Sultan,2016,6163fd7762fe85987e168dae
false,"Comedy,Fantasy,Romance",false,7.7,false,true,82,94,Midnight in Paris,2011,6163fd7762fe85987e168daf
false,"Action,Crime,Thriller",false,7.8,false,true,82,108,The Boondock Saints,1999,6163fd7762fe85987e168db0
false,"Crime,Drama,Mystery,Romance,Thriller",false,7.4,false,true,82,114,Gaslight,1940,6163fd7762fe85987e168db1
false,"Action,Drama,Sci-Fi,Thriller",false,7.1,false,true,82,115,"I, Robot",2004,6163fd7762fe85987e168db2
false,"Comedy,Drama,Mystery",false,6.4,false,true,82,91,Blow the Man Down,2019,6163fd7762fe85987e168db3
false,Drama,false,6.8,false,true,82,142,Thappad,2020,6163fd7762fe85987e168db4
false,"Drama,Mystery,Sci-Fi,Thriller",false,7.3,false,true,82,106,Unbreakable,2000,6163fd7762fe85987e168db5
false,"Action,Crime,Drama,Thriller",false,7.6,false,true,81,116,Titli,2015,6163fd7762fe85987e168db6
false,"Drama,Romance,Thriller",false,8.1,false,true,81,145,The Handmaiden,2016,6163fd7762fe85987e168db7
false,"Drama,Romance",false,7.8,false,true,81,101,Dodsworth,1936,6163fd7762fe85987e168db8
false,"Drama,Sport",false,7.9,false,true,81,109,The Wrestler,2008,6163fd7762fe85987e168db9
false,"Action,Adventure,Drama,Sci-Fi,Thriller",false,6.6,false,true,81,138,The Tomorrow War,2021,6163fd7762fe85987e168dba
false,Drama,false,7.8,false,true,81,137,Manchester by the Sea,2016,6163fd7762fe85987e168dbb
false,"Drama,Film-Noir",false,8.4,false,true,81,110,Sunset Boulevard,1950,6163fd7762fe85987e168dbc
false,"Biography,Drama,History,War",false,8.1,false,true,80,121,Hotel Rwanda,2004,6163fd7762fe85987e168dbd
false,"Action,Drama,Sport,Thriller",false,7,false,true,80,116,Fan,2016,6163fd7762fe85987e168dbe
false,Drama,false,8,false,true,80,156,Scent of a Woman,1992,6163fd7762fe85987e168dbf
false,"Action,Comedy,Crime,Drama,Mystery,Thriller",false,7.2,false,true,80,90,Burn Notice: The Fall of Sam Axe,2011,6163fd7762fe85987e168dc0
false,"Drama,Horror,Mystery,Thriller",false,7.1,false,true,80,148,Midsommar,2019,6163fd7762fe85987e168dc1
false,"Drama,Music",false,7.8,false,true,80,120,Sound of Metal,2020,6163fd7762fe85987e168dc2
false,"Drama,Fantasy,Horror,Mystery",false,7.5,false,true,80,109,The Lighthouse,2019,6163fd7762fe85987e168dc3
false,"Biography,Drama",false,8.1,false,true,80,124,The Elephant Man,1980,6163fd7762fe85987e168dc4
false,"Action,Comedy,War",false,7,false,true,80,107,Tropic Thunder,2008,6163fd7762fe85987e168dc5
false,Comedy,false,7.7,false,true,79,22,Philadelphia,1993,6163fd7762fe85987e168dc6
false,"Comedy,Drama",false,7.7,false,true,79,115,Adaptation.,2002,6163fd7762fe85987e168dc7
false,"Drama,Sci-Fi",false,7.2,false,true,79,146,A.I. Artificial Intelligence,2001,6163fd7762fe85987e168dc8
false,"Comedy,Drama,Music,Romance",false,7.2,false,true,79,167,Rab Ne Bana Di Jodi,2008,6163fd7762fe85987e168dc9
false,"Comedy,Drama,Romance",false,7.5,false,true,79,110,Dum Laga Ke Haisha,2015,6163fd7762fe85987e168dca
false,"Comedy,Drama,Romance",false,7.5,false,true,79,120,The Big Sick,2017,6163fd7762fe85987e168dcb
false,"Comedy,Drama",false,7.5,false,true,79,150,Rocket Singh: Salesman of the Year,2009,6163fd7762fe85987e168dcc
false,"Crime,Drama,Thriller",false,8.1,false,true,79,108,On the Waterfront,1954,6163fd7762fe85987e168dcd
false,"Adventure,Drama,Mystery,Sci-Fi,Thriller",false,7.5,false,true,79,140,The Abyss,1989,6163fd7762fe85987e168dce
false,"Action,Drama,War",false,8.2,false,true,79,162,Ran,1985,6163fd7762fe85987e168dcf
false,"Biography,Drama",false,7.8,false,true,79,121,Awakenings,1990,6163fd7762fe85987e168dd0
false,"Comedy,Crime,Drama,Thriller",false,7,false,true,78,96,Burn After Reading,2008,6163fd7762fe85987e168dd1
false,"Drama,Music,Romance",false,6.8,false,true,78,114,"Sylvie's Love",2020,6163fd7762fe85987e168dd2
false,"Crime,Drama,Fantasy",false,7.5,false,true,78,147,Perfume: The Story of a Murderer,2006,6163fd7762fe85987e168dd3
false,"Action,Adventure,Fantasy,Horror,Sci-Fi",false,6.8,false,true,78,120,Hellboy,2004,6163fd7762fe85987e168dd4
false,"Action,Adventure,Drama,History,War",false,7.4,false,true,78,138,Master and Commander: The Far Side of the World,2003,6163fd7762fe85987e168dd5
false,"Adventure,Horror,Thriller",false,7.2,false,true,78,99,The Descent,2006,6163fd7762fe85987e168dd6
false,"Action,Thriller,War",false,7.6,false,true,77,116,The Ghazi Attack,2017,6163fd7762fe85987e168dd7
false,"Biography,Drama,War",false,7.9,false,true,77,172,Patton,1970,6163fd7762fe85987e168dd8
false,"Comedy,Romance",false,7.2,false,true,77,102,"Love, Rosie",2014,6163fd7762fe85987e168dd9
false,Documentary,false,7.8,false,true,77,88,Jean-Michel Basquiat: The Radiant Child,2010,6163fd7762fe85987e168dda
false,"Biography,Drama,History,Thriller",false,7.7,false,true,77,123,The Last King of Scotland,2006,6163fd7762fe85987e168ddb
false,"Comedy,Romance",false,8,false,true,77,118,Roman Holiday,1953,6163fd7762fe85987e168ddc
false,"Comedy,Drama,Fantasy,Horror,Romance",false,7.3,false,true,77,123,Only Lovers Left Alive,2013,6163fd7762fe85987e168ddd
false,"Action,Horror,Mystery,Sci-Fi",false,6.7,false,true,77,,Resident Evil,2002,6163fd7762fe85987e168dde
false,"Action,Crime,Drama,Thriller",false,7.7,false,true,77,104,The French Connection,1971,6163fd7762fe85987e168ddf
false,Drama,false,7.6,false,true,77,93,The Boys of St. Vincent,1992,6163fd7762fe85987e168de0
false,"Comedy,Drama,Music",false,7.5,false,true,77,104,Inside Llewyn Davis,2013,6163fd7762fe85987e168de1
false,"Action,Adventure,Drama,Sci-Fi,Thriller",false,7.1,false,true,76,114,WarGames,1983,6163fd7762fe85987e168de2
false,"Action,Comedy",false,6.4,false,true,76,99,My Spy,2020,6163fd7762fe85987e168de3
false,"Comedy,Sport",false,6.7,false,true,76,92,DodgeBall: A True Underdog Story,2004,6163fd7762fe85987e168de4
false,"Comedy,Horror",false,7.5,false,true,76,97,An American Werewolf in London,1981,6163fd7762fe85987e168de5
false,"Drama,Romance",false,8.1,false,true,76,189,Dilwale Dulhania Le Jayenge,1995,6163fd7762fe85987e168de6
false,"Comedy,Crime,Mystery,Thriller",false,7.3,false,true,76,94,Clue,1985,6163fd7762fe85987e168de7
false,"Documentary,Biography,Crime,Drama",false,8.5,false,true,76,95,Dear Zachary: A Letter to a Son About His Father,2008,6163fd7762fe85987e168de8
false,"Documentary,History",false,7.5,false,true,76,89,Incident at Oglala,1992,6163fd7762fe85987e168de9
false,"Action,Drama,Thriller,War",false,7.3,false,true,76,116,Crimson Tide,1995,6163fd7762fe85987e168dea
false,"Action,Adventure,Fantasy",false,7.1,false,true,76,116,Highlander,1986,6163fd7762fe85987e168deb
false,"Animation,Adventure,Comedy,Drama,Family",false,7,false,true,76,84,Chicken Run,2000,6163fd7762fe85987e168dec
false,"Comedy,Drama",false,7.6,false,true,76,100,The Farewell,2019,6163fd7762fe85987e168ded
false,"Action,Adventure,Drama,Romance,Sci-Fi,Thriller,War",false,6.2,false,true,76,104,"Tomorrow, When the War Began",2010,6163fd7762fe85987e168dee
false,"Horror,Thriller",false,6.6,false,true,76,72,Trilogy of Terror,1975,6163fd7762fe85987e168def
false,"Comedy,Mystery,Romance,Thriller",false,7.9,false,true,75,113,Charade,1963,6163fd7762fe85987e168df0
false,"Action,Drama,Thriller",false,6.3,false,true,75,93,7500,2019,6163fd7762fe85987e168df1
false,"Comedy,Drama,Fantasy",false,7.5,false,true,75,137,The Fisher King,1991,6163fd7762fe85987e168df2
false,"Drama,Thriller,Western",false,8,false,true,75,85,High Noon,1952,6163fd7762fe85987e168df3
false,"Crime,Thriller",false,7,false,true,75,81,Phone Booth,2002,6163fd7762fe85987e168df4
false,"Drama,History",false,6.2,false,true,75,115,King Lear,2018,6163fd7762fe85987e168df5
false,"Drama,Thriller",false,7.1,false,true,75,104,Hard Candy,2005,6163fd7762fe85987e168df6
false,"Horror,Mystery,Thriller",false,7.5,false,true,75,88,The Wicker Man,1973,6163fd7762fe85987e168df7
false,"Comedy,Drama",false,7.4,false,true,75,102,102 Not Out,2018,6163fd7762fe85987e168df8
false,"Biography,Crime,Drama",false,7.5,false,true,75,124,Trumbo,2015,6163fd7762fe85987e168df9
false,"Adventure,Drama,Romance,War",false,7.8,false,true,75,105,The African Queen,1952,6163fd7762fe85987e168dfa
false,Comedy,false,6.9,false,true,75,134,Good Newwz,2019,6163fd7762fe85987e168dfb
false,"Drama,Horror,Music,Thriller",false,7,false,true,75,97,Climax,2018,6163fd7762fe85987e168dfc
false,"Documentary,Biography,Music",false,7.8,false,true,75,96,Chasing Happiness,2019,6163fd7762fe85987e168dfd
false,"Action,Adventure,Comedy,Romance,Thriller,Western",false,6.8,false,true,74,136,The Mask of Zorro,1998,6163fd7762fe85987e168dfe
false,"Comedy,Crime",false,7.6,false,true,74,99,Delicatessen,1991,6163fd7762fe85987e168dff
false,"Comedy,Romance",false,7.1,false,true,74,94,Mallrats,1995,6163fd7762fe85987e168e00
false,Drama,false,7.3,false,true,74,100,An Education,2009,6163fd7762fe85987e168e01
false,"Drama,Mystery,Sci-Fi,Thriller",false,7.7,false,true,74,119,Open Your Eyes,1997,6163fd7762fe85987e168e02
false,"Crime,Drama",false,6.8,false,true,74,89,You Were Never Really Here,2017,6163fd7762fe85987e168e03
false,"Action,Mystery,Thriller",false,6.6,false,true,74,118,Eagle Eye,2008,6163fd7762fe85987e168e04
false,"Comedy,Drama,Romance",false,7.9,false,true,74,92,His Girl Friday,1940,6163fd7762fe85987e168e05
false,"Horror,Mystery,Sci-Fi,Thriller",false,7.2,false,true,74,92,Timecrimes,2007,6163fd7762fe85987e168e06
false,"Biography,Drama,Sport",false,7.5,false,true,74,114,Rudy,1993,6163fd7762fe85987e168e07
false,"Mystery,Romance,Thriller",false,7.4,false,true,74,106,To Catch a Thief,1955,6163fd7762fe85987e168e08
false,"Action,Horror,Sci-Fi",false,6.2,false,true,74,109,Alien Resurrection,1997,6163fd7762fe85987e168e09
false,"Documentary,Biography,Sport",false,7,false,true,74,96,Pantani: The Accidental Death of a Cyclist,2014,6163fd7762fe85987e168e0a
false,"Biography,Drama",false,6.6,false,true,74,141,The Lost City of Z,2017,6163fd7762fe85987e168e0b
false,"Drama,Romance",false,6.9,false,true,74,110,Photograph,2019,6163fd7762fe85987e168e0c
false,Documentary,false,6.6,false,true,74,102,All In: The Fight for Democracy,2020,6163fd7762fe85987e168e0d
false,"Action,Adventure,Biography,Drama,Thriller",false,6.7,false,true,74,115,Jungle,2017,6163fd7762fe85987e168e0e
false,"Drama,Romance",false,7.3,false,true,74,124,Our Friend,2021,6163fd7762fe85987e168e0f
