Title,Year,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,HBO,Apple,Genres
Errementari: The Blacksmith and the Devil,2018,6.4,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fantasy,Horror"
Audrie & Daisy,2016,7.2,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime"
Quantum of Solace,2008,6.6,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Thriller"
The Master,2012,7.2,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Layer Cake,2004,7.3,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Flipped,2010,7.7,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,2018,7.1,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Friends with Benefits,2011,6.5,77,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Tig,2015,7.4,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Roll Red Roll,2019,7.1,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime"
Enola Holmes,2020,6.6,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Crime,Drama,Mystery"
PK,2015,8.1,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Musical,Sci-Fi"
Good Time,2017,7.4,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
The Next Three Days,2010,7.3,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Romance,Thriller"
Miracle in Cell No. 7,2019,8.2,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Like Stars on Earth,2007,8.4,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Family"
Trixie Mattel: Moving Parts,2019,7.3,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Talaash,2012,7.2,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
Evelyn,2019,7.1,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
I Am Sam,2001,7.6,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
In the Shadow of the Moon,2019,6.2,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Mystery,Sci-Fi,Thriller"
Neon Genesis Evangelion: The End of Evangelion,1997,8.1,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Action,Drama,Fantasy,Sci-Fi"
Memoirs of a Geisha,2005,7.3,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Mad Max,1979,6.9,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Sci-Fi,Thriller"
John Leguizamo's Latin History for Morons,2018,7.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
And Breathe Normally,2018,6.9,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
The Killing of a Sacred Deer,2017,7,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery,Thriller"
Angels & Demons,2009,6.7,76,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Mystery,Thriller"
Smoke & Mirrors,2016,6.9,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Thriller"
Bright,2017,6.3,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Fantasy,Thriller"
Yes Man,2008,6.8,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Murder Mystery,2019,6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Crime,Mystery,Romance"
Pink,2016,8.1,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
The Photographer of Mauthausen,2018,6.8,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,History,Thriller,War"
Midnight Run,1988,7.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Crime,Thriller"
Flavors of Youth,2018,6.6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Drama,Romance"
13th,2016,8.2,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime,History"
Ravenous,2017,5.8,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Horror"
Austin Powers: The Spy Who Shagged Me,1999,6.6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Crime"
The Life of David Gale,2003,7.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Tramps,2016,6.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Romance"
The Girl Next Door,2004,6.7,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
The Two Popes,2019,7.6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
The Wandering Earth,2019,6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Sci-Fi,Thriller"
Just Another Love Story,2007,7.2,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Eye for an Eye,2019,6.6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thriller
Patton Oswalt: Annihilation,2017,7.2,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Joan Didion: The Center Will Not Hold,2017,7.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Steve Jobs,2015,7.2,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
White Fang,2018,7,76,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Adventure,Drama"
A Monster Calls,2016,7.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Drama,Family,Fantasy"
Olympus Has Fallen,2013,6.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Talladega Nights: The Ballad of Ricky Bobby,2006,6.6,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Sport"
The Time Traveler's Wife,2009,7.1,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Fantasy,Romance,Sci-Fi"
State of Play,2009,7.1,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
The Outlaw Josey Wales,1976,7.8,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Western
The Bank Job,2008,7.2,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Miss Sloane,2016,7.5,76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Unknown,2011,6.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Mystery,Thriller"
6 Underground,2019,6.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Uncorked,2020,6.3,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Petta,2019,7.3,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama"
Justin Timberlake + The Tennessee Kids,2016,7.7,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Music"
My Fair Lady,1964,7.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Family,Musical,Romance"
"Bikram: Yogi, Guru, Predator",2019,6.7,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime"
A Futile and Stupid Gesture,2018,6.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Comedy"
The Dig,2021,7.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,History"
Legally Blonde,2001,6.3,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Legend,2015,6.9,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Thriller"
Notes on Blindness,2016,7.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Drama"
When We First Met,2018,6.4,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Fantasy,Romance"
Best Worst Thing That Ever Could Have Happened...,2016,7.5,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Imperial Dreams,2014,6.7,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Black Mirror: Bandersnatch,2018,7.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Mystery,Sci-Fi,Thriller"
Queen,2013,8.2,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Drama"
Joshua: Teenager vs. Superpower,2017,7.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Air Force One,1997,6.5,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Thriller"
Shot Caller,2017,7.3,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
What Dreams May Come,1998,7,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Romance"
Angel Has Fallen,2019,6.4,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Crimson Peak,2015,6.5,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Horror,Mystery,Thriller"
Lemony Snicket's A Series of Unfortunate Events,2004,6.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Drama,Family,Mystery"
The Red Sea Diving Resort,2019,6.6,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,History,Thriller"
The Angel,2018,6.6,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,Thriller"
Army of the Dead,2021,5.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Horror,Sci-Fi,Thriller"
Madagascar 3: Europe's Most Wanted,2012,6.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
Icarus,2017,7.9,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Sport"
Collateral Beauty,2016,6.8,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
The Danish Girl,2015,7.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,Romance"
Green Zone,2010,6.8,75,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Action,Drama,Thriller,War"
John Mulaney: New in Town,2012,8.3,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Strong Island,2017,6.4,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Crime"
The White Tiger,2021,7.1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama"
Defiance,2008,7.2,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Sci-Fi"
A Fortunate Man,2018,7.2,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
The Death of Stalin,2017,7.2,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,History"
2012,2009,5.8,75,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Sci-Fi"
Underworld: Awakening,2012,6.3,74,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Fantasy,Horror,Sci-Fi"
Philomena,2013,7.6,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Comedy,Drama"
Sanju,2018,7.7,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Comedy,Drama"
Nappily Ever After,2018,6.4,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
I Care a Lot,2021,6.3,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Thriller"
The Butler,2013,7.2,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
Qarib Qarib Singlle,2017,7.1,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
A Single Man,2009,7.5,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
Home,2015,6.6,74,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi"
Zack and Miri Make a Porno,2008,6.5,74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Seeing Allred,2018,7,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Dostana,2008,6.5,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Remember Me,2010,7.1,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Drama,Family,Fantasy,Music,Mystery"
Underworld: Rise of the Lycans,2009,6.6,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Fantasy,Thriller"
The Lovely Bones,2009,6.7,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Thriller"
Madagascar: Escape 2 Africa,2008,6.6,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family"
No Strings Attached,2011,6.2,74,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Heroin(e),2017,6.8,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Short"
A Ghost Story,2017,6.9,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Romance"
Safety Not Guaranteed,2012,7,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Game Over,2019,7.1,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Drama,Family,Romance,Sport"
Peppermint,2018,6.5,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Have a Good Trip: Adventures in Psychedelics,2020,6.8,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
Beasts of No Nation,2015,7.7,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,War"
Extinction,2018,5.8,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Sci-Fi,Thriller"
Nobody Knows I'm Here,2020,6.5,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Music"
ARQ,2016,6.4,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Sci-Fi,Thriller"
Ali's Wedding,2017,6.9,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Bo Burnham: Make Happy,2016,8.4,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Music"
Mank,2020,6.9,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Comedy,Drama"
"Extremely Wicked, Shockingly Evil and Vile",2019,6.7,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Thriller"
Due Date,2010,6.5,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Between Two Ferns: The Movie,2019,6.1,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Ip Man 2,2010,7.5,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Biography,Drama,History"
Mirage,2018,7.4,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Fantasy,Mystery,Romance,Thriller"
Puss in Boots,2011,6.6,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy"
Austin Powers in Goldmember,2002,6.2,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Crime"
The Kissing Booth,2018,6,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Hush,2016,6.6,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Horror,Thriller"
Lost Bullet,2020,6.2,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
Dil Chahta Hai,2001,8.1,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Election,1999,7.2,73,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
Soni,2019,7.1,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama"
Bāhubali: The Beginning,2015,8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama"
Killing Them Softly,2012,6.2,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Thriller"
Swordfish,2001,6.5,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
Wish Dragon,2021,7.2,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy"
Raees,2017,6.8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama"
Let It Snow,2019,5.8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
The Babysitter: Killer Queen,2020,5.8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Horror"
Hardcore Henry,2015,6.7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Sci-Fi,Thriller"
Tig Notaro: Happy To Be Here,2018,6.7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Spelling the Dream,2020,6.9,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Knock Down the House,2019,7.1,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Resident Evil: Extinction,2007,6.2,73,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Action,Horror,Sci-Fi"
Polar,2019,6.3,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Thriller"
Saving Capitalism,2017,6.8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
The Untold Tales of Armistead Maupin,2017,7.3,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
The Mitchells vs. The Machines,2021,7.7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Talk-Show"
Spenser Confidential,2020,6.2,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Crime,Drama,Mystery,Thriller"
Psychokinesis,2018,5.9,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Fantasy"
Monsters vs Aliens,2009,6.4,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Short,Comedy,Family,Fantasy"
Twilight,2008,5.2,73,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Fantasy,Romance"
Self/less,2015,6.5,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Mystery,Sci-Fi,Thriller"
The Highwaymen,2019,6.9,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Crime,Drama,Mystery,Thriller"
ParaNorman,2012,7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy,Mystery"
Holidate,2020,6.1,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Fear Street Part Two: 1978,2021,6.8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Horror,Mystery"
Pee-wee's Big Holiday,2016,6.1,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Family"
Gunpowder Milkshake,2021,6,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Thriller"
"Michael Bolton's Big, Sexy Valentine's Day Special",2017,6.7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Music,Musical,Romance"
I Am Not Your Negro,2017,7.9,73,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Documentary,History"
Midnight Special,2016,6.6,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Mystery,Sci-Fi,Thriller"
Layla M.,2016,6.7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
Homefront,2013,6.5,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Thriller"
The Squid and the Whale,2005,7.3,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Comedian,2002,6.9,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy"
No Escape,2015,6.8,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Mercury 13,2018,6.9,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
The Professor and the Madman,2019,7.3,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama"
Asperger's Are Us,2016,6.7,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,Comedy,Drama"
The Garden of Words,2013,7.5,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Drama,Romance"
Fractured,2019,6.4,73,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Mystery,Thriller"
The Queen,2006,7.3,73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Biography,Drama,History"
The Whole Nine Yards,2000,6.7,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime"
E-Team,2014,7.1,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Documentary,War"
The Discovery,2017,6.3,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,Sci-Fi,Thriller"
The Strangers,2008,6.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Thriller"
Penguins of Madagascar,2014,6.7,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Sci-Fi"
She's Out of My League,2010,6.4,72,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Romance"
Voyeur,2017,6.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance"
It Comes at Night,2017,6.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Horror,Mystery,Sci-Fi"
The Manchurian Candidate,2004,6.6,72,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Drama,Mystery,Sci-Fi,Thriller"
Bon Cop Bad Cop 2,2017,6.7,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Comedy,Crime"
Hot Rod,2007,6.7,72,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Comedy,Sport"
The BFG,2016,6.4,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Family,Fantasy"
Sunday's Illness,2018,6.9,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Drama
The Lorax,2012,6.4,72,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical"
Win It All,2017,6.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Comedy
Mile 22,2018,6.1,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Tenacious D in The Pick of Destiny,2006,6.8,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Music,Musical"
The Sum of All Fears,2002,6.4,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama,Thriller,War"
G.O.R.A.,2004,8,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Adventure,Comedy,Sci-Fi"
The Perfect Date,2019,5.8,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Romance"
Code 8,2019,6.1,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Crime,Drama,Sci-Fi,Thriller"
Cowspiracy: The Sustainability Secret,2014,8.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Documentary
Life As We Know It,2010,6.5,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Romance"
American Assassin,2017,6.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
August: Osage County,2013,7.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama"
Kuch Kuch Hota Hai,1998,7.6,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Musical,Romance"
Who Am I,2014,7.5,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Sci-Fi,Thriller"
Free State of Jones,2016,6.9,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Biography,Drama,History,War,Western"
Beast Stalker,2008,6.8,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Thriller"
Dark Skies,2013,6.3,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Comedy,Horror,Sci-Fi,Thriller"
Safe Haven,2013,6.7,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Drama,Romance,Thriller"
Bāhubali 2: The Conclusion,2017,8.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Drama"
Outlaw King,2018,6.9,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Biography,Drama,History,War"
Cloudy with a Chance of Meatballs 2,2013,6.4,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi"
Turbo,2013,6.4,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Animation,Adventure,Comedy,Family,Sci-Fi,Sport"
G.I. Joe: The Rise of Cobra,2009,5.8,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Sci-Fi,Thriller"
Horns,2013,6.5,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Crime,Drama,Fantasy,Mystery,Thriller"
Drishyam,2015,8.2,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Crime,Drama,Mystery,Thriller"
Triple Frontier,2019,6.4,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Action,Adventure,Crime,Thriller"
"Hail, Caesar!",2016,6.3,72,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Comedy,Drama,Music,Mystery"
